date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
2016-08-02,10.0,11.0,12.0,6.0,3.0,11.0,6.0,30.0,0.0,3.0,5.0,2.0,4.0,6.0,10.0,13.0,5.0,2.0,11.0,4.0,9.0,17.0,19.0,22.0,53.0,9.0,22.0,23.0,24.0,12.0,12.0,28.0,12.0,3.0,8.0,6.0,3.0,15.0,9.0,9.0,5.0,14.0,18.0,17.0,3.0,15.0,0.0,6.0,15.0,2.0,4.0,6.0,14.0,2.0,1.0,8.0,1.0,2.0,6.0,5.0,9.0,3.0,14.0,5.0,8.0,12.0,21.0,19.0,20.0,9.0,23.0,3.0,9.0,1.0,7.0,2.0,4.0
2016-08-03,15.0,10.0,8.0,8.0,10.0,23.0,6.0,26.0,0.0,3.0,4.0,0.0,2.0,8.0,8.0,9.0,3.0,1.0,12.0,8.0,3.0,12.0,19.0,19.0,51.0,14.0,15.0,21.0,23.0,6.0,9.0,24.0,3.0,1.0,10.0,1.0,3.0,12.0,2.0,2.0,6.0,11.0,31.0,18.0,4.0,25.0,1.0,3.0,14.0,5.0,7.0,3.0,14.0,4.0,4.0,5.0,0.0,12.0,6.0,10.0,17.0,2.0,9.0,4.0,4.0,19.0,16.0,15.0,23.0,14.0,14.0,6.0,9.0,2.0,6.0,4.0,5.0
2016-08-04,9.0,6.0,14.0,10.0,1.0,15.0,5.0,24.0,1.0,2.0,6.0,2.0,3.0,1.0,12.0,7.0,5.0,2.0,13.0,8.0,9.0,11.0,25.0,18.0,47.0,21.0,20.0,34.0,21.0,15.0,9.0,15.0,6.0,0.0,5.0,2.0,5.0,15.0,7.0,11.0,9.0,12.0,20.0,18.0,5.0,24.0,1.0,1.0,27.0,4.0,3.0,2.0,14.0,5.0,2.0,7.0,2.0,3.0,3.0,5.0,15.0,4.0,6.0,4.0,3.0,25.0,24.0,14.0,20.0,7.0,25.0,1.0,6.0,2.0,7.0,9.0,1.0
2016-08-05,9.0,14.0,6.0,7.0,5.0,20.0,12.0,29.0,1.0,4.0,1.0,2.0,1.0,12.0,7.0,13.0,6.0,0.0,17.0,7.0,16.0,17.0,32.0,21.0,49.0,15.0,18.0,30.0,32.0,11.0,8.0,22.0,8.0,6.0,10.0,1.0,2.0,10.0,6.0,17.0,3.0,18.0,24.0,12.0,6.0,18.0,2.0,4.0,29.0,4.0,6.0,3.0,11.0,3.0,4.0,6.0,3.0,8.0,2.0,6.0,12.0,2.0,11.0,5.0,6.0,16.0,16.0,21.0,15.0,9.0,26.0,0.0,12.0,0.0,12.0,4.0,12.0
2016-08-06,9.0,11.0,8.0,13.0,5.0,17.0,14.0,27.0,0.0,1.0,4.0,4.0,4.0,11.0,14.0,2.0,5.0,0.0,10.0,3.0,5.0,11.0,32.0,24.0,57.0,19.0,17.0,33.0,24.0,24.0,11.0,12.0,9.0,3.0,12.0,1.0,5.0,14.0,4.0,3.0,8.0,9.0,21.0,15.0,3.0,18.0,1.0,7.0,22.0,4.0,7.0,7.0,16.0,3.0,3.0,5.0,2.0,8.0,3.0,2.0,14.0,3.0,7.0,6.0,7.0,19.0,29.0,15.0,16.0,11.0,21.0,5.0,7.0,1.0,6.0,1.0,7.0
2016-08-07,11.0,10.0,5.0,5.0,4.0,17.0,18.0,42.0,0.0,5.0,7.0,0.0,2.0,3.0,9.0,18.0,5.0,2.0,11.0,3.0,3.0,17.0,28.0,20.0,50.0,15.0,17.0,30.0,29.0,20.0,8.0,20.0,12.0,5.0,7.0,0.0,1.0,12.0,5.0,11.0,8.0,7.0,19.0,23.0,7.0,15.0,3.0,10.0,21.0,1.0,7.0,4.0,10.0,8.0,8.0,5.0,2.0,8.0,3.0,2.0,20.0,2.0,3.0,5.0,5.0,16.0,27.0,20.0,19.0,14.0,17.0,1.0,11.0,0.0,3.0,7.0,5.0
2016-08-08,13.0,5.0,16.0,7.0,4.0,14.0,10.0,28.0,0.0,4.0,0.0,2.0,6.0,6.0,10.0,9.0,5.0,1.0,16.0,5.0,5.0,26.0,28.0,24.0,50.0,15.0,12.0,30.0,21.0,10.0,5.0,26.0,8.0,8.0,11.0,2.0,5.0,4.0,4.0,5.0,7.0,12.0,28.0,22.0,3.0,12.0,0.0,6.0,17.0,3.0,7.0,4.0,16.0,3.0,5.0,8.0,3.0,5.0,5.0,0.0,12.0,3.0,8.0,3.0,6.0,14.0,26.0,15.0,15.0,7.0,23.0,3.0,11.0,1.0,4.0,2.0,12.0
2016-08-09,12.0,11.0,6.0,5.0,6.0,18.0,10.0,23.0,2.0,3.0,3.0,0.0,0.0,8.0,7.0,11.0,5.0,2.0,11.0,4.0,8.0,11.0,17.0,26.0,47.0,16.0,21.0,26.0,23.0,14.0,10.0,22.0,4.0,1.0,4.0,2.0,3.0,12.0,3.0,5.0,7.0,10.0,20.0,23.0,6.0,13.0,2.0,5.0,21.0,1.0,9.0,6.0,8.0,2.0,0.0,6.0,0.0,9.0,2.0,2.0,11.0,1.0,5.0,2.0,3.0,12.0,21.0,20.0,16.0,14.0,19.0,3.0,7.0,0.0,2.0,2.0,2.0
2016-08-10,10.0,8.0,9.0,2.0,4.0,11.0,17.0,28.0,0.0,2.0,5.0,4.0,5.0,8.0,9.0,10.0,2.0,0.0,8.0,1.0,9.0,14.0,17.0,18.0,48.0,12.0,11.0,29.0,41.0,16.0,6.0,24.0,7.0,2.0,8.0,1.0,3.0,8.0,3.0,7.0,5.0,10.0,24.0,17.0,6.0,7.0,1.0,6.0,19.0,7.0,5.0,4.0,8.0,4.0,0.0,3.0,3.0,4.0,1.0,1.0,6.0,7.0,6.0,5.0,7.0,17.0,17.0,15.0,19.0,7.0,21.0,2.0,7.0,0.0,6.0,6.0,3.0
2016-08-11,11.0,8.0,9.0,5.0,4.0,14.0,7.0,26.0,0.0,3.0,7.0,3.0,6.0,12.0,3.0,17.0,1.0,1.0,13.0,4.0,9.0,16.0,28.0,29.0,55.0,12.0,21.0,32.0,35.0,14.0,8.0,22.0,15.0,3.0,5.0,9.0,2.0,10.0,1.0,10.0,6.0,14.0,23.0,14.0,2.0,17.0,1.0,6.0,23.0,3.0,6.0,4.0,11.0,6.0,3.0,14.0,2.0,3.0,3.0,7.0,13.0,5.0,6.0,5.0,5.0,22.0,23.0,30.0,19.0,7.0,18.0,3.0,10.0,1.0,6.0,7.0,8.0
2016-08-12,9.0,7.0,15.0,6.0,3.0,24.0,14.0,27.0,0.0,1.0,4.0,3.0,2.0,6.0,9.0,9.0,4.0,0.0,14.0,2.0,5.0,19.0,25.0,23.0,40.0,13.0,11.0,23.0,19.0,10.0,5.0,20.0,3.0,3.0,7.0,3.0,4.0,5.0,0.0,6.0,2.0,5.0,24.0,26.0,2.0,12.0,1.0,6.0,27.0,1.0,7.0,3.0,13.0,4.0,1.0,11.0,5.0,6.0,3.0,9.0,18.0,3.0,1.0,0.0,5.0,20.0,15.0,19.0,24.0,9.0,19.0,5.0,15.0,1.0,3.0,2.0,8.0
2016-08-13,11.0,14.0,5.0,6.0,5.0,19.0,7.0,34.0,1.0,1.0,3.0,4.0,3.0,4.0,15.0,10.0,3.0,1.0,18.0,5.0,5.0,21.0,23.0,30.0,51.0,19.0,11.0,26.0,27.0,18.0,6.0,30.0,6.0,1.0,8.0,0.0,1.0,16.0,5.0,8.0,10.0,16.0,20.0,17.0,0.0,17.0,1.0,5.0,24.0,4.0,6.0,3.0,13.0,1.0,3.0,7.0,1.0,8.0,4.0,10.0,5.0,3.0,4.0,1.0,6.0,16.0,15.0,20.0,26.0,8.0,28.0,6.0,14.0,2.0,2.0,6.0,10.0
2016-08-14,7.0,5.0,17.0,3.0,4.0,30.0,9.0,32.0,2.0,0.0,3.0,0.0,1.0,4.0,10.0,13.0,5.0,0.0,19.0,5.0,8.0,20.0,35.0,24.0,42.0,12.0,18.0,28.0,37.0,19.0,4.0,18.0,2.0,3.0,6.0,2.0,2.0,7.0,8.0,6.0,2.0,18.0,32.0,16.0,3.0,16.0,4.0,6.0,21.0,3.0,5.0,1.0,6.0,3.0,3.0,7.0,4.0,7.0,1.0,4.0,16.0,6.0,7.0,1.0,4.0,25.0,17.0,17.0,23.0,13.0,29.0,3.0,17.0,3.0,8.0,4.0,9.0
2016-08-15,12.0,14.0,6.0,4.0,3.0,24.0,13.0,47.0,1.0,1.0,7.0,1.0,3.0,6.0,10.0,5.0,9.0,3.0,24.0,3.0,8.0,15.0,25.0,29.0,53.0,18.0,19.0,23.0,30.0,7.0,5.0,28.0,8.0,3.0,6.0,1.0,6.0,18.0,7.0,8.0,6.0,14.0,29.0,22.0,3.0,10.0,1.0,7.0,17.0,3.0,9.0,3.0,14.0,5.0,1.0,4.0,2.0,5.0,3.0,4.0,12.0,4.0,5.0,4.0,4.0,22.0,19.0,14.0,21.0,5.0,18.0,3.0,9.0,2.0,2.0,9.0,3.0
2016-08-16,14.0,15.0,18.0,4.0,4.0,18.0,10.0,38.0,0.0,5.0,2.0,0.0,4.0,8.0,11.0,17.0,3.0,1.0,13.0,3.0,9.0,22.0,17.0,17.0,48.0,22.0,15.0,31.0,33.0,15.0,7.0,35.0,5.0,4.0,7.0,2.0,4.0,12.0,3.0,15.0,9.0,10.0,18.0,22.0,3.0,15.0,0.0,1.0,19.0,2.0,6.0,3.0,11.0,3.0,0.0,7.0,1.0,5.0,7.0,3.0,10.0,4.0,6.0,1.0,5.0,23.0,18.0,14.0,21.0,4.0,19.0,4.0,6.0,1.0,6.0,7.0,6.0
2016-08-17,9.0,7.0,8.0,6.0,8.0,21.0,13.0,42.0,0.0,1.0,0.0,3.0,4.0,7.0,4.0,7.0,2.0,4.0,14.0,6.0,7.0,18.0,37.0,23.0,46.0,15.0,12.0,37.0,22.0,16.0,6.0,38.0,3.0,1.0,9.0,3.0,0.0,14.0,7.0,4.0,10.0,11.0,24.0,19.0,5.0,17.0,2.0,4.0,20.0,2.0,2.0,2.0,13.0,6.0,0.0,7.0,4.0,13.0,4.0,1.0,13.0,4.0,8.0,9.0,10.0,28.0,22.0,15.0,26.0,9.0,26.0,4.0,8.0,5.0,4.0,9.0,7.0
2016-08-18,9.0,12.0,12.0,10.0,4.0,22.0,19.0,41.0,0.0,3.0,2.0,3.0,3.0,15.0,6.0,6.0,5.0,1.0,16.0,6.0,3.0,12.0,26.0,22.0,33.0,15.0,13.0,25.0,34.0,13.0,0.0,27.0,1.0,5.0,1.0,0.0,3.0,7.0,5.0,13.0,5.0,16.0,28.0,21.0,3.0,9.0,0.0,4.0,25.0,3.0,6.0,3.0,13.0,4.0,0.0,6.0,1.0,8.0,4.0,6.0,9.0,2.0,7.0,2.0,7.0,13.0,22.0,12.0,8.0,6.0,21.0,2.0,4.0,2.0,7.0,6.0,11.0
2016-08-19,9.0,14.0,11.0,5.0,2.0,12.0,12.0,20.0,2.0,6.0,4.0,2.0,1.0,10.0,11.0,10.0,7.0,0.0,19.0,4.0,7.0,20.0,23.0,24.0,58.0,14.0,20.0,24.0,30.0,11.0,9.0,21.0,11.0,4.0,7.0,2.0,4.0,5.0,4.0,4.0,9.0,11.0,24.0,22.0,5.0,10.0,0.0,5.0,19.0,1.0,5.0,5.0,10.0,7.0,3.0,11.0,5.0,6.0,2.0,5.0,11.0,3.0,6.0,3.0,7.0,18.0,20.0,17.0,14.0,8.0,14.0,6.0,7.0,2.0,7.0,6.0,6.0
2016-08-20,15.0,4.0,10.0,4.0,3.0,19.0,8.0,35.0,4.0,4.0,3.0,1.0,2.0,7.0,6.0,11.0,2.0,4.0,17.0,8.0,6.0,24.0,24.0,35.0,48.0,15.0,18.0,39.0,26.0,15.0,13.0,23.0,7.0,3.0,6.0,1.0,2.0,9.0,7.0,6.0,3.0,12.0,24.0,23.0,3.0,21.0,0.0,7.0,17.0,3.0,9.0,7.0,11.0,5.0,3.0,3.0,2.0,8.0,4.0,1.0,15.0,0.0,7.0,4.0,4.0,13.0,15.0,18.0,23.0,8.0,32.0,3.0,15.0,2.0,5.0,5.0,6.0
2016-08-21,5.0,7.0,2.0,9.0,1.0,24.0,14.0,36.0,2.0,2.0,1.0,3.0,3.0,6.0,9.0,6.0,4.0,2.0,8.0,4.0,4.0,17.0,26.0,27.0,47.0,16.0,13.0,22.0,25.0,18.0,7.0,24.0,6.0,3.0,3.0,3.0,2.0,9.0,4.0,14.0,1.0,8.0,29.0,16.0,3.0,15.0,0.0,1.0,22.0,2.0,3.0,4.0,15.0,5.0,1.0,6.0,5.0,14.0,5.0,4.0,19.0,5.0,11.0,0.0,7.0,14.0,22.0,14.0,21.0,5.0,31.0,5.0,5.0,2.0,12.0,6.0,5.0
2016-08-22,7.0,13.0,3.0,3.0,4.0,9.0,14.0,33.0,0.0,5.0,4.0,1.0,3.0,3.0,9.0,15.0,9.0,0.0,8.0,2.0,9.0,11.0,28.0,22.0,37.0,12.0,13.0,20.0,22.0,12.0,9.0,20.0,8.0,2.0,10.0,2.0,2.0,8.0,4.0,6.0,14.0,12.0,13.0,13.0,3.0,15.0,2.0,5.0,15.0,2.0,5.0,2.0,15.0,5.0,1.0,6.0,5.0,11.0,5.0,10.0,9.0,1.0,11.0,0.0,2.0,14.0,26.0,29.0,11.0,9.0,24.0,3.0,5.0,1.0,1.0,5.0,5.0
2016-08-23,10.0,10.0,13.0,8.0,3.0,17.0,8.0,22.0,0.0,1.0,3.0,0.0,4.0,11.0,8.0,6.0,4.0,3.0,9.0,0.0,8.0,14.0,22.0,26.0,43.0,12.0,11.0,30.0,29.0,15.0,9.0,26.0,5.0,1.0,7.0,1.0,0.0,7.0,4.0,15.0,5.0,7.0,31.0,17.0,2.0,17.0,0.0,2.0,20.0,3.0,3.0,6.0,14.0,4.0,0.0,10.0,2.0,9.0,2.0,4.0,10.0,1.0,14.0,1.0,4.0,16.0,19.0,14.0,20.0,6.0,25.0,2.0,6.0,0.0,9.0,7.0,6.0
2016-08-24,9.0,5.0,8.0,9.0,3.0,21.0,13.0,29.0,1.0,5.0,4.0,1.0,4.0,4.0,10.0,8.0,7.0,5.0,12.0,3.0,6.0,21.0,22.0,24.0,46.0,23.0,14.0,28.0,17.0,18.0,9.0,33.0,4.0,2.0,9.0,0.0,1.0,6.0,1.0,8.0,6.0,13.0,31.0,22.0,6.0,14.0,1.0,3.0,25.0,2.0,5.0,1.0,10.0,4.0,0.0,12.0,7.0,12.0,2.0,7.0,9.0,4.0,6.0,7.0,13.0,23.0,28.0,19.0,19.0,3.0,17.0,2.0,13.0,1.0,5.0,3.0,13.0
2016-08-25,11.0,6.0,9.0,8.0,6.0,13.0,20.0,20.0,3.0,1.0,6.0,3.0,2.0,7.0,6.0,8.0,2.0,3.0,15.0,2.0,7.0,17.0,24.0,33.0,40.0,7.0,15.0,34.0,14.0,9.0,5.0,28.0,8.0,7.0,11.0,2.0,2.0,7.0,3.0,11.0,5.0,15.0,17.0,16.0,5.0,13.0,1.0,1.0,25.0,4.0,13.0,4.0,10.0,6.0,3.0,7.0,2.0,10.0,0.0,1.0,18.0,3.0,4.0,1.0,8.0,22.0,20.0,21.0,13.0,9.0,18.0,2.0,8.0,5.0,4.0,9.0,5.0
2016-08-26,6.0,6.0,14.0,9.0,1.0,26.0,14.0,44.0,3.0,3.0,6.0,2.0,3.0,4.0,8.0,10.0,4.0,0.0,14.0,9.0,5.0,18.0,17.0,36.0,37.0,17.0,16.0,25.0,25.0,14.0,13.0,19.0,1.0,5.0,7.0,0.0,5.0,15.0,6.0,5.0,5.0,13.0,22.0,12.0,2.0,17.0,3.0,3.0,18.0,3.0,4.0,5.0,11.0,1.0,2.0,7.0,3.0,20.0,4.0,3.0,12.0,1.0,12.0,2.0,6.0,22.0,18.0,14.0,23.0,7.0,14.0,3.0,13.0,3.0,4.0,2.0,9.0
2016-08-27,9.0,7.0,8.0,3.0,1.0,20.0,10.0,48.0,1.0,3.0,2.0,3.0,5.0,6.0,7.0,9.0,2.0,4.0,10.0,4.0,6.0,14.0,20.0,27.0,38.0,15.0,28.0,39.0,21.0,11.0,8.0,29.0,2.0,6.0,4.0,1.0,6.0,16.0,5.0,10.0,6.0,15.0,29.0,19.0,4.0,12.0,1.0,5.0,17.0,1.0,8.0,8.0,11.0,2.0,4.0,10.0,2.0,10.0,3.0,7.0,16.0,2.0,6.0,0.0,5.0,15.0,22.0,26.0,21.0,5.0,21.0,5.0,11.0,0.0,6.0,2.0,7.0
2016-08-28,5.0,11.0,14.0,4.0,1.0,23.0,9.0,42.0,0.0,1.0,0.0,1.0,2.0,4.0,11.0,5.0,6.0,5.0,6.0,4.0,8.0,13.0,14.0,26.0,53.0,22.0,18.0,43.0,27.0,11.0,2.0,27.0,8.0,5.0,5.0,3.0,3.0,10.0,6.0,8.0,4.0,8.0,21.0,11.0,2.0,13.0,1.0,6.0,13.0,2.0,5.0,3.0,15.0,4.0,2.0,7.0,3.0,9.0,7.0,2.0,18.0,5.0,9.0,1.0,14.0,14.0,29.0,19.0,19.0,7.0,30.0,1.0,12.0,3.0,6.0,5.0,4.0
2016-08-29,12.0,11.0,15.0,9.0,7.0,19.0,14.0,34.0,0.0,2.0,3.0,0.0,6.0,10.0,9.0,7.0,8.0,1.0,11.0,4.0,5.0,19.0,30.0,27.0,58.0,19.0,20.0,23.0,28.0,10.0,4.0,28.0,2.0,1.0,7.0,4.0,4.0,6.0,9.0,10.0,8.0,9.0,26.0,25.0,3.0,8.0,1.0,4.0,22.0,3.0,4.0,5.0,17.0,6.0,3.0,3.0,2.0,8.0,4.0,5.0,22.0,6.0,9.0,3.0,10.0,22.0,36.0,19.0,14.0,5.0,32.0,4.0,11.0,1.0,4.0,6.0,6.0
2016-08-30,8.0,12.0,6.0,7.0,1.0,17.0,13.0,26.0,0.0,3.0,2.0,2.0,3.0,2.0,8.0,15.0,3.0,0.0,22.0,3.0,7.0,12.0,22.0,29.0,46.0,9.0,15.0,22.0,27.0,11.0,4.0,27.0,14.0,3.0,10.0,1.0,2.0,8.0,3.0,12.0,4.0,13.0,26.0,18.0,1.0,11.0,1.0,3.0,18.0,6.0,6.0,3.0,9.0,2.0,1.0,8.0,3.0,11.0,2.0,7.0,7.0,2.0,7.0,1.0,5.0,17.0,15.0,16.0,13.0,9.0,28.0,9.0,9.0,4.0,8.0,4.0,5.0
2016-08-31,10.0,10.0,12.0,5.0,5.0,18.0,15.0,28.0,3.0,1.0,3.0,4.0,1.0,3.0,5.0,7.0,8.0,0.0,8.0,4.0,8.0,17.0,21.0,25.0,49.0,13.0,15.0,30.0,31.0,8.0,8.0,18.0,8.0,3.0,4.0,3.0,0.0,10.0,2.0,9.0,7.0,13.0,33.0,12.0,4.0,13.0,0.0,9.0,20.0,6.0,9.0,8.0,8.0,4.0,1.0,6.0,4.0,12.0,6.0,5.0,20.0,2.0,12.0,3.0,2.0,15.0,19.0,11.0,15.0,10.0,25.0,2.0,5.0,2.0,4.0,3.0,7.0
2016-09-01,9.0,11.0,20.0,5.0,5.0,27.0,24.0,42.0,2.0,7.0,5.0,1.0,5.0,5.0,13.0,6.0,4.0,3.0,14.0,6.0,8.0,22.0,40.0,39.0,66.0,24.0,17.0,30.0,28.0,11.0,10.0,28.0,6.0,6.0,5.0,2.0,3.0,9.0,10.0,13.0,9.0,12.0,22.0,29.0,7.0,19.0,3.0,4.0,18.0,7.0,5.0,3.0,11.0,6.0,0.0,1.0,1.0,9.0,2.0,8.0,21.0,5.0,12.0,0.0,5.0,18.0,20.0,21.0,26.0,9.0,28.0,1.0,7.0,5.0,18.0,8.0,10.0
2016-09-02,6.0,8.0,17.0,1.0,2.0,20.0,15.0,28.0,0.0,3.0,6.0,0.0,7.0,5.0,11.0,4.0,3.0,2.0,10.0,4.0,7.0,21.0,29.0,20.0,48.0,14.0,13.0,39.0,29.0,13.0,3.0,34.0,8.0,2.0,8.0,3.0,4.0,13.0,2.0,5.0,9.0,9.0,26.0,20.0,2.0,11.0,3.0,2.0,16.0,2.0,4.0,1.0,7.0,7.0,2.0,3.0,3.0,6.0,5.0,6.0,20.0,2.0,11.0,6.0,4.0,24.0,13.0,15.0,19.0,10.0,24.0,1.0,9.0,1.0,7.0,3.0,9.0
2016-09-03,22.0,5.0,12.0,5.0,3.0,17.0,11.0,33.0,0.0,3.0,1.0,3.0,1.0,5.0,7.0,11.0,6.0,1.0,13.0,5.0,2.0,23.0,30.0,20.0,58.0,23.0,15.0,42.0,32.0,18.0,8.0,26.0,4.0,3.0,8.0,2.0,2.0,9.0,7.0,3.0,3.0,9.0,25.0,14.0,1.0,10.0,0.0,3.0,27.0,7.0,4.0,3.0,11.0,3.0,4.0,7.0,6.0,10.0,4.0,3.0,13.0,2.0,8.0,6.0,2.0,14.0,27.0,17.0,16.0,5.0,26.0,4.0,6.0,0.0,8.0,3.0,8.0
2016-09-04,4.0,10.0,10.0,2.0,5.0,18.0,17.0,33.0,2.0,3.0,2.0,0.0,2.0,7.0,11.0,5.0,4.0,1.0,17.0,3.0,6.0,18.0,18.0,22.0,50.0,19.0,14.0,41.0,22.0,20.0,6.0,24.0,6.0,1.0,8.0,2.0,2.0,14.0,2.0,7.0,4.0,8.0,26.0,14.0,1.0,13.0,0.0,7.0,15.0,7.0,5.0,7.0,13.0,4.0,2.0,4.0,4.0,5.0,2.0,7.0,16.0,4.0,4.0,0.0,4.0,9.0,30.0,19.0,21.0,8.0,25.0,5.0,5.0,2.0,5.0,6.0,5.0
2016-09-05,12.0,8.0,20.0,4.0,1.0,16.0,15.0,39.0,0.0,2.0,3.0,0.0,1.0,6.0,11.0,8.0,2.0,1.0,17.0,5.0,4.0,19.0,17.0,31.0,48.0,15.0,17.0,26.0,25.0,18.0,8.0,20.0,6.0,3.0,12.0,2.0,6.0,12.0,3.0,7.0,4.0,11.0,21.0,14.0,2.0,26.0,2.0,4.0,27.0,3.0,4.0,2.0,6.0,8.0,3.0,5.0,2.0,8.0,2.0,7.0,13.0,2.0,9.0,9.0,14.0,12.0,28.0,28.0,13.0,1.0,21.0,3.0,8.0,2.0,5.0,5.0,10.0
2016-09-06,8.0,13.0,11.0,8.0,4.0,11.0,11.0,26.0,2.0,6.0,0.0,1.0,3.0,5.0,7.0,6.0,7.0,0.0,7.0,7.0,5.0,11.0,20.0,39.0,33.0,15.0,13.0,23.0,17.0,11.0,4.0,28.0,5.0,4.0,8.0,2.0,2.0,10.0,4.0,8.0,10.0,11.0,20.0,19.0,1.0,20.0,1.0,0.0,27.0,5.0,5.0,4.0,14.0,6.0,4.0,8.0,1.0,5.0,2.0,9.0,18.0,3.0,9.0,1.0,6.0,19.0,22.0,22.0,14.0,5.0,25.0,0.0,9.0,2.0,4.0,12.0,7.0
2016-09-07,10.0,9.0,4.0,8.0,4.0,9.0,9.0,26.0,0.0,8.0,5.0,0.0,2.0,11.0,8.0,6.0,3.0,1.0,10.0,6.0,10.0,15.0,15.0,26.0,41.0,17.0,15.0,34.0,27.0,14.0,6.0,20.0,6.0,2.0,7.0,1.0,1.0,12.0,4.0,10.0,7.0,9.0,20.0,10.0,0.0,6.0,0.0,3.0,19.0,3.0,6.0,4.0,7.0,6.0,3.0,4.0,1.0,9.0,4.0,7.0,20.0,3.0,7.0,6.0,8.0,14.0,14.0,18.0,12.0,5.0,26.0,5.0,7.0,2.0,2.0,10.0,5.0
2016-09-08,10.0,8.0,16.0,6.0,2.0,13.0,11.0,30.0,0.0,6.0,3.0,2.0,1.0,8.0,12.0,8.0,4.0,1.0,13.0,0.0,6.0,12.0,27.0,22.0,45.0,12.0,10.0,26.0,27.0,16.0,8.0,29.0,7.0,3.0,12.0,2.0,4.0,10.0,5.0,11.0,2.0,13.0,27.0,18.0,3.0,15.0,2.0,1.0,37.0,3.0,2.0,4.0,15.0,3.0,0.0,10.0,2.0,8.0,2.0,4.0,16.0,1.0,10.0,3.0,5.0,14.0,18.0,22.0,16.0,6.0,24.0,0.0,10.0,0.0,5.0,7.0,6.0
2016-09-09,12.0,10.0,13.0,5.0,3.0,15.0,15.0,30.0,0.0,8.0,4.0,2.0,2.0,12.0,7.0,9.0,7.0,2.0,20.0,2.0,6.0,18.0,20.0,27.0,56.0,23.0,12.0,32.0,28.0,20.0,10.0,32.0,9.0,5.0,9.0,1.0,2.0,13.0,0.0,6.0,3.0,11.0,13.0,18.0,1.0,6.0,2.0,3.0,23.0,2.0,4.0,3.0,7.0,4.0,0.0,5.0,2.0,4.0,3.0,5.0,12.0,4.0,5.0,4.0,5.0,24.0,19.0,19.0,34.0,9.0,22.0,4.0,10.0,0.0,6.0,4.0,3.0
2016-09-10,11.0,12.0,9.0,5.0,9.0,22.0,9.0,44.0,1.0,6.0,3.0,0.0,5.0,6.0,11.0,10.0,4.0,2.0,15.0,3.0,5.0,18.0,23.0,18.0,44.0,13.0,16.0,22.0,21.0,20.0,7.0,20.0,6.0,2.0,7.0,4.0,2.0,14.0,3.0,2.0,9.0,8.0,19.0,12.0,5.0,11.0,1.0,2.0,23.0,5.0,2.0,0.0,10.0,7.0,3.0,3.0,2.0,6.0,2.0,10.0,13.0,2.0,5.0,7.0,8.0,17.0,14.0,21.0,15.0,14.0,23.0,0.0,11.0,0.0,6.0,7.0,8.0
2016-09-11,17.0,9.0,5.0,6.0,3.0,20.0,9.0,38.0,2.0,6.0,7.0,1.0,3.0,10.0,7.0,5.0,2.0,1.0,11.0,6.0,6.0,16.0,18.0,35.0,48.0,19.0,17.0,22.0,13.0,22.0,6.0,20.0,5.0,1.0,10.0,3.0,4.0,8.0,2.0,4.0,0.0,9.0,21.0,18.0,7.0,19.0,3.0,3.0,13.0,3.0,4.0,7.0,9.0,2.0,2.0,8.0,1.0,6.0,7.0,3.0,19.0,1.0,7.0,2.0,7.0,13.0,27.0,12.0,19.0,8.0,17.0,5.0,10.0,3.0,3.0,3.0,3.0
2016-09-12,10.0,15.0,11.0,6.0,6.0,21.0,20.0,23.0,0.0,5.0,3.0,3.0,4.0,13.0,6.0,10.0,4.0,2.0,17.0,1.0,7.0,12.0,25.0,25.0,43.0,14.0,6.0,18.0,19.0,14.0,7.0,26.0,6.0,3.0,14.0,4.0,3.0,9.0,8.0,12.0,5.0,15.0,19.0,13.0,4.0,14.0,1.0,3.0,35.0,4.0,9.0,3.0,12.0,3.0,1.0,4.0,1.0,12.0,1.0,5.0,16.0,2.0,6.0,2.0,6.0,20.0,23.0,14.0,25.0,4.0,19.0,2.0,11.0,3.0,5.0,6.0,4.0
2016-09-13,12.0,8.0,10.0,5.0,2.0,20.0,15.0,33.0,0.0,4.0,3.0,1.0,0.0,3.0,9.0,7.0,4.0,1.0,18.0,6.0,3.0,19.0,22.0,22.0,45.0,20.0,6.0,41.0,37.0,11.0,6.0,31.0,7.0,0.0,13.0,2.0,0.0,14.0,6.0,7.0,2.0,12.0,18.0,16.0,1.0,13.0,1.0,10.0,25.0,5.0,8.0,2.0,7.0,2.0,3.0,6.0,3.0,7.0,4.0,5.0,15.0,5.0,5.0,1.0,11.0,16.0,14.0,17.0,12.0,11.0,17.0,8.0,4.0,0.0,7.0,5.0,8.0
